Date,VisitorArrivals,FXAgainstChina,CovidCases,CovidDeaths,FSI,GDPPerCap,GDP,Population,HotelsCount,RoomsCount,TravelPolicy,Temperature,Precipitation,GlobalCovidTrend,ChinaConfinementPolicy,ChinaMovementPolicy,ChinaGDPPerCap,ChinaGDP,Latitude,Longitude,DistFromChina,Country,GDPRatioChina,GDPPerCapRatioChina,GDPGrowthDiffChina,GDPPerCapGrowthDiffChina
1989-01-01,,0.239173,0.0,0.0,33.58862960221012,36109.0,277550475566.0,7686564.0,,,0.0,-1.0,25.8,0.0,0.0,0.0,1512.0,1751429011497.0,47.516231,14.550072,7154.855428120155,Austria,0.1584708679278808,23.88161375661376,8.167625382133124,9.509396562330132
1989-02-01,,0.241942,0.0,0.0,33.58862960221012,36224.5,278555124258.8333,7689680.0,,,0.0,1.4,57.6,0.0,0.0,0.0,1504.6666666666667,1745123291812.8333,47.516231,14.550072,7154.855428120155,Austria,0.1596666961582445,24.0857091458098,8.208992502706668,9.52182052078237
1989-03-01,,0.243606,0.0,0.0,33.58862960221012,36340.0,279559772951.6667,7692796.0,,,0.0,5.3,47.0,0.0,0.0,0.0,1497.3333333333333,1738817572128.6667,47.516231,14.550072,7154.855428120155,Austria,0.1608625243886083,24.28980453500585,8.250359623280211,9.534244479234609
1989-04-01,,0.244129,0.0,0.0,33.58862960221012,36455.5,280564421644.5,7695912.0,,,0.0,6.8,126.6,0.0,0.0,0.0,1490.0,1732511852444.5,47.516231,14.550072,7154.855428120155,Austria,0.1620583526189721,24.49389992420189,8.291726743853754,9.546668437686844
1989-05-01,,0.253504,0.0,0.0,33.58862960221012,36571.0,281569070337.3333,7699027.0,,,0.0,10.9,92.1,0.0,0.0,0.0,1482.6666666666667,1726206132760.3333,47.516231,14.550072,7154.855428120155,Austria,0.1632541808493358,24.697995313397936,8.333093864427298,9.559092396139084
1989-06-01,,0.258558,0.0,0.0,33.58862960221012,36686.5,282573719030.1667,7702143.0,,,0.0,12.5,130.2,0.0,0.0,0.0,1475.3333333333333,1719900413076.1667,47.516231,14.550072,7154.855428120155,Austria,0.1644500090796996,24.90209070259398,8.374460985000841,9.57151635459132
1989-07-01,,0.247257,0.0,0.0,33.58862960221012,36802.0,283578367723.0,7705259.0,,,0.0,16.2,181.6,0.0,0.0,0.0,1468.0,1713594693392.0,47.516231,14.550072,7154.855428120155,Austria,0.1656458373100633,25.106186091790025,8.415828105574384,9.58394031304356
1989-08-01,,0.250921,0.0,0.0,33.58862960221012,36917.5,284583016415.8333,7708375.0,,,0.0,15.7,130.3,0.0,0.0,0.0,1460.6666666666667,1707288973707.8333,47.516231,14.550072,7154.855428120155,Austria,0.1668416655404271,25.310281480986067,8.457195226147928,9.596364271495798
1989-09-01,,0.254403,0.0,0.0,33.58862960221012,37033.0,285587665108.6667,7711491.0,,,0.0,12.3,111.7,0.0,0.0,0.0,1453.3333333333333,1700983254023.6667,47.516231,14.550072,7154.855428120155,Austria,0.1680374937707908,25.51437687018211,8.49856234672147,9.608788229948034
1989-10-01,,0.244608,0.0,0.0,33.58862960221012,37148.5,286592313801.5,7714606.0,,,0.0,8.1,46.1,0.0,0.0,0.0,1446.0,1694677534339.5,47.516231,14.550072,7154.855428120155,Austria,0.1692333220011546,25.71847225937816,8.539929467295014,9.621212188400271
